ID,Year,ProductName,Company,Country,IndustryGroup,WeightKG,CarbonFootprintKG,ProtocolPCF,ChangePCF,ChangeReason,UpstreamPercentTotalPCF,OperationsPercentTotalPCF,DownstreamPercentTotalPCF
15398-1-2013,2013,"19” LCD Monitor  Weight: 2.4Kg  Diagonal size: 19""  Power consumption: <16.25W (on mode), <0.72W (power saving mode), <0.53W (off mode) Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide",Qisda,Taiwan,Technology Hardware & Equipment,2.4,70.02,PAS2050,,N/a (no previous data available),0.984,0.0129,3.10E-03
15398-12-2014,2014,Mobile Phone,Qisda,Taiwan,Technology Hardware & Equipment,0.31,19.38,PAS2050,,N/a (no previous data available),0.8818,0.1171,0.001
15398-13-2015,2015,Monitor,Qisda,Taiwan,Technology Hardware & Equipment,7.4,66.19,PAS2050,,N/a (no previous data available),0.9721,0.0224,5.60E-03
15398-13-2016,2016,Monitor,Qisda,Taiwan,Technology Hardware & Equipment,5.8,74.83,PAS2050,,N/a (no previous data available),0.9706,1.56E-02,0.0138
15398-14-2015,2015,Projector,Qisda,Taiwan,Technology Hardware & Equipment,3.4,83.18,PAS2050,,N/a (no previous data available),0.9841,1.27E-02,3.10E-03
15398-14-2016,2016,Projector,Qisda,Taiwan,Technology Hardware & Equipment,4.4,99.68,PAS2050,,N/a (no previous data available),0.9726,0.0241,0.0033
15398-15-2015,2015,Mobile Phone,Qisda,Taiwan,Technology Hardware & Equipment,0.35,53.36,PAS2050,,N/a (no previous data available),0.994,6.00E-04,5.40E-03
15398-15-2016,2016,Mobile Phone,Qisda,Taiwan,Technology Hardware & Equipment,0.35,16.21,PAS2050,,N/a (no previous data available),0.9938,0.0043,0.0019
15398-16-2015,2015,LED Lighting,Qisda,Taiwan,Technology Hardware & Equipment,8.2,69.12,PAS2050,,N/a (no previous data available),0.8296,0.1688,1.60E-03
15398-16-2016,2016,LED Lighting,Qisda,Taiwan,Technology Hardware & Equipment,5.8,24.04,PAS2050,,N/a (no previous data available),0.901,9.57E-02,0.0033
15398-17-2015,2015,Industrial Solutions,Qisda,Taiwan,Technology Hardware & Equipment,14.2,146.41,PAS2050,,N/a (no previous data available),0.9688,0.027,4.20E-03
15398-18-2016,2016,Industrial Solutions,Qisda,Taiwan,Technology Hardware & Equipment,7,66.16,PAS2050,,N/a (no previous data available),0.8948,0.1002,5.00E-03
15398-2-2013,2013,Projector  Weight: 7.5Kg Lamp: 24 pcs laser with phosphor Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide.,Qisda,Taiwan,Technology Hardware & Equipment,7.5,182.927,PAS2050,,N/a (no previous data available),0.9917,5.20E-03,3.10E-03
15398-3-2013,2013,"Mobile phone Weight: 0.11kg Screen Diagonal: 3.7"" WVGA (800*480) 16M Color TFT-LCD Power Consumption: Standby time(1300m Ah): Up to 4 hrs depends on real-network Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide.",Qisda,Taiwan,Technology Hardware & Equipment,0.11,18.756,PAS2050,,N/a (no previous data available),0.6915,0.3081,4.00E-04
15398-4-2013,2013,Digital Photo Frame Weight: 0.8 kg Diagonal size: 7D Overall Dimension: 238*202*39.7mm Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide.,Qisda,Taiwan,Technology Hardware & Equipment,0.8,25.517,PAS2050,,N/a (no previous data available),0.9843,1.33E-02,2.40E-03
15398-5-2013,2013,Scanner  Weight: 1.4 kg Power supply: 12V/1.5A Excluded from the study of carbon footprint of product were CD、Manual and Quick Start Guide.,Qisda,Taiwan,Technology Hardware & Equipment,1.4,20.886,PAS2050,,N/a (no previous data available),0.9547,4.52E-02,0.0001
15398-6-2014,2014,Monitor,Qisda,Taiwan,Technology Hardware & Equipment,11,105.56,PAS2050,,N/a (no previous data available),0.9647,3.01E-02,5.20E-03
15398-7-2014,2014,42' Industrial Solutions,Qisda,Taiwan,Technology Hardware & Equipment,23,174.46,PAS2050,,N/a (no previous data available),0.9689,1.71E-02,1.39E-02
15398-8-2014,2014,Mobile Infotainment,Qisda,Taiwan,Technology Hardware & Equipment,0.7,25.72,PAS2050,,N/a (no previous data available),0.972,2.60E-02,0.0019
15398-9-2014,2014,Surveillance Camera & Products,Qisda,Taiwan,Technology Hardware & Equipment,0.162,6.13,PAS2050,,N/a (no previous data available),0.9038,8.81E-02,8.20E-03
15673-1-2013,2013,BlackBerry Bold 9900,BlackBerry Limited,Canada,Telecommunication Services,0.13,52.2,ISO,,N/a (no %change reported),0.4418,0.1685,0.3896
15673-2-2014,2014,BlackBerry Z10,BlackBerry Limited,Canada,Technology Hardware & Equipment,0.1375,57.1,ISO,,N/a (no %change reported),0.4569,0.1743,0.3688
15673-3-2015,2015,BlackBerry Passport,BlackBerry Limited,Canada,Technology Hardware & Equipment,0.205,65.1,ISO,,N/a (no %change reported),0.4373,0.1668,0.3959
15673-3-2016,2016,BlackBerry Passport,BlackBerry Limited,Canada,Technology Hardware & Equipment,0.205,65.1,ISO,,N/a (no %change reported),0.4373,0.1668,0.3959
15673-4-2016,2016,BlackBerry Classic,BlackBerry Limited,Canada,Technology Hardware & Equipment,0.178,62.8,ISO,,N/a (no %change reported),0.4403,0.1679,0.3917
15673-5-2016,2016,BlackBerry Priv,BlackBerry Limited,Canada,Technology Hardware & Equipment,0.192,79.9,ISO,,N/a (no %change reported),0.4513,0.1721,0.3766
15763-10-2017,2017,Ricoh SP C352DN,"Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,33,1640,ISO,-0.2,Product carbon efficiency changed,7.73E-02,0.0212,0.9015
15763-1-2013,2013,"Ricoh Aficio MP 6002SP, a Mono-chrome MFP (Multi-function products) products that function as Copier, Network Printer, Scanner, (Facsimile).","Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,214,2400,ISO,,N/a (no %change reported),,,
15763-2-2013,2013,"Ricoh Aficio MP C5502G, a Full-color MFP (Multi-function products) products that function as Copier, Network Printer, Scanner, (Facsimile).","Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,130,2100,,,N/a (no %change reported),,,
15763-3-2013,2013,"Ricoh Aficio SP 8300DN, a high-speed Mono-chrome Network Printer","Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,73,1297,,,N/a (no %change reported),,,
15763-4-2013,2013,"Ricoh Aficio SP C831DN, a high-speed Full-colour Network Printer","Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,97,3210,,,N/a (no %change reported),,,
15763-5-2013,2013,"Ricoh Pro C751EX, a Production Printer (Full Color) that is used primarily for high-speed and production type (large print volume) job","Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,550,7368,,,N/a (no %change reported),,,
15763-6-2014,2014,Ricoh MP C5503,"Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,99.9,1940,ISO,-0.22,Model and/or parameters changed (but not product),,,
15763-7-2014,2014,Ricoh MP C8002SP: The product is a high-speed (80 images/minute) color multi-functional product (MFP) and is a major representative of our image solution products business.  The lifecycle emissions data of this product is provided as a case example of our,"Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,241,6140,,,N/a (no %change reported),,,
15763-8-2015,2015,Ricoh MP 6054SPG,"Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,74,1330,ISO,-0.31,Model and/or parameters changed (but not product),,,
15763-9-2015,2015,RICOH Pro C7110S QX100,"Ricoh Co., Ltd.",Japan,Technology Hardware & Equipment,600,8080,,,N/a (no %change reported),,,
16290-1-2013,2013,SBS Board,Sappi,South Africa,Materials,1000,968,,-0.135,Product carbon efficiency changed,,,
16290-1-2014,2014,AlgroDesign,Sappi,South Africa,Materials,1000,1031.6,,6.50E-02,Product carbon efficiency changed,0.3017,0.6983,0
16290-2-2013,2013,One side coated label paper,Sappi,South Africa,Materials,1000,949,,-0.131,No specific reason reported,,,
16290-2-2014,2014,Parade Prima,Sappi,South Africa,Materials,1000,1042.8,,9.80E-02,Product carbon efficiency changed,0.3092,0.6908,0
16290-3-2013,2013,Uncoated flexible packaging paper,Sappi,South Africa,Materials,1000,1033,,-0.124,No specific reason reported,,,
16290-3-2014,2014,"Leine Mühle, Leine Silk",Sappi,South Africa,Materials,1000,1060.9,,2.60E-02,Product carbon efficiency changed,0.321,0.679,0
16290-4-2013,2013,One side coated flexible packaging paper,Sappi,South Africa,Materials,1000,973,,-0.137,No specific reason reported,,,
16290-4-2014,2014,Algro Helix,Sappi,South Africa,Materials,1000,1082.6,,6.80E-02,Product carbon efficiency changed,0.3346,0.6654,0
16423-1-2013,2013,Acti9 – Residual current circuit breaker – iID K. The main function of the iID K product range is to ensure protection of people against electric shocks. PEP of this product is available here: http://planet.schneider-electric.com/C12577A200268439/all/14AA,Schneider Electric,France,Capital Goods,0.21,19.1,ISO,,N/a (no %change reported),6.68E-02,0.0144,0.9188
16423-1-2014,2014,ACTI9 IID K 2P 40A 30MA AC-TYPE RESIDUAL CURRENT CIRCUIT BREAKER,Schneider Electric,France,Capital Goods,0.21,19.1,ISO,,N/a (no %change reported),6.68E-02,0.0144,0.9188
16423-1-2015,2015,ACTI9 IID K 2P 40A 30MA AC-TYPE RESIDUAL CURRENT CIRCUIT BREAKER,Schneider Electric,France,Electrical Equipment and Machinery,0.21,19.1,ISO,,N/a (no %change reported),6.68E-02,0.0144,0.9188
16423-2-2016,2016,ACTI9 IID K 2P 40A 30MA AC-TYPE RESIDUAL CURRENT CIRCUIT BREAKER,Schneider Electric,France,Capital Goods,0.21,61.23,ISO,,N/a (no %change reported),1.92E-02,4.10E-03,0.9766
17280-1-2013,2013,Corrugated box,Smurfit Kappa Group PLC,Ireland,Materials,1000,746,FEFCO,-5.00E-02,Model and/or parameters changed (but not product),0.8701,0.1299,0
17280-1-2014,2014,Corrugated Box,Smurfit Kappa Group PLC,Ireland,Materials,1000,746,PAS2050,,N/a (no %change reported),0.8701,0.1299,0
17280-1-2015,2015,Corrugated box,Smurfit Kappa Group PLC,Ireland,Containers & Packaging,1000,746,PAS2050,,N/a (no %change reported),0.8701,0.1299,0
17280-2-2013,2013,Board packaging,Smurfit Kappa Group PLC,Ireland,Materials,1000,964,PAS2050,,N/a (no %change reported),0.8701,0.1299,0
17280-2-2014,2014,Solid Board,Smurfit Kappa Group PLC,Ireland,Materials,1000,964,PAS2050,,N/a (no %change reported),0.8701,0.1299,0
17280-2-2015,2015,Solid Board,Smurfit Kappa Group PLC,Ireland,Containers & Packaging,1000,964,PAS2050,,N/a (no %change reported),0.8701,0.1299,0
17296-1-2014,2014,Sodium Carbonate,Solvay S.A.,Belgium,Materials,1,1.32,GHGP,,N/a (no %change reported),0.0152,0.9848,0
17296-2-2014,2014,Sodium Bicarbonate,Solvay S.A.,Belgium,Materials,1,1.1,GHGP,,N/a (no %change reported),9.10E-03,0.9909,0
17296-2-2015,2015,Sodium Bicarbonate,Solvay S.A.,Belgium,Chemicals,1,1.01,GHGP,8.00E-02,Model and/or parameters changed (but not product),9.90E-02,0.901,0
17296-2-2016,2016,Sodium Bicarbonate,Solvay S.A.,Belgium,Materials,1,1.01,ISO,,N/a (no %change reported),,,
17296-3-2015,2015,Dense Sodium Carbonate,Solvay S.A.,Belgium,Chemicals,1,1.29,GHGP,0.02,Model and/or parameters changed (but not product),0.1085,0.8915,0
17296-3-2016,2016,Dense Sodium Carbonate,Solvay S.A.,Belgium,Materials,1,1.29,ISO,,N/a (no %change reported),,,
17296-4-2015,2015,Light Sodium Carbonate,Solvay S.A.,Belgium,Chemicals,1,1.19,GHGP,,N/a (no %change reported),0.1092,0.8908,0
17296-4-2016,2016,Light Sodium Carbonate,Solvay S.A.,Belgium,Materials,1,1.19,ISO,,N/a (no %change reported),,,
17659-1-2014,2014,Staples Sustainable Earth 12A toner cartridge,"Staples, Inc.",USA,Retailing,0.8172,2.526,ISO,,N/a (no previous data available),0.7185,7.62E-02,0.2053
17659-1-2015,2015,Staples Sustainable Earth 12A toner cartridge,"Staples, Inc.",USA,Retailing,0.8172,2.526,ISO,,N/a (no previous data available),0.7185,7.62E-02,0.2053
17659-2-2014,2014,Staples Sustainable Earth 38A toner cartridge,"Staples, Inc.",USA,Retailing,0.8172,8.38,ISO,,N/a (no previous data available),0.7845,5.26E-02,0.1629
17659-2-2015,2015,Staples Sustainable Earth 38A toner cartridge,"Staples, Inc.",USA,Retailing,0.8172,8.38,ISO,,N/a (no previous data available),0.7845,5.26E-02,0.1629
17673-1-2015,2015,D21710 Type 5 Corded Power Drill,"Stanley Black & Decker, Inc.",USA,Electrical Equipment and Machinery,1.82,55.67,,,N/a (no %change reported),,,
17673-1-2016,2016,D21710 Type 5 Corded Power Drill,"Stanley Black & Decker, Inc.",USA,Capital Goods,1.82,55.67,,,N/a (no %change reported),,,
17673-2-2015,2015,DC988 Type 11 Cordless Power Drill equipment with rechargeable NiCd batteries,"Stanley Black & Decker, Inc.",USA,Electrical Equipment and Machinery,2.7,88.13,,,N/a (no %change reported),,,
17673-2-2016,2016,Cordless Power Drill,"Stanley Black & Decker, Inc.",USA,Capital Goods,2.7,88.13,,,N/a (no %change reported),,,
17673-3-2016,2016,33-725 Tape measure family,"Stanley Black & Decker, Inc.",USA,Capital Goods,0.5,2.15,Traci 2.1,,N/a (no %change reported),0.7819,0.1684,4.97E-02
17788-10-2016,2016,B-Free small cube (European supply chain),Steelcase,USA,Commercial & Professional Services,13.05,23,ISO,,N/a (no %change reported),,,
17788-11-2016,2016,B-Free Table (European supply chain),Steelcase,USA,Commercial & Professional Services,51.7,150,ISO,,N/a (no %change reported),,,
17788-1-2013,2013,Let’s B task chair,Steelcase,USA,Commercial & Professional Services,19.773,120,ILCD Handbook,,N/a (no previous data available),,,
17788-1-2014,2014,Let’s B task chair,Steelcase,USA,Commercial & Professional Services,19.773,120,ILCD Handbook,,N/a (no %change reported),,,
17788-12-2016,2016,Eastside (European supply chain),Steelcase,USA,Commercial & Professional Services,6.165,29,ISO,,N/a (no %change reported),,,
17788-13-2016,2016,Flip Top Twin (European supply chain),Steelcase,USA,Commercial & Professional Services,32.916,94,ISO,,N/a (no %change reported),,,
17788-16-2016,2016,FrameOne Bench (European supply chain),Steelcase,USA,Commercial & Professional Services,154.804,380,ISO,,N/a (no %change reported),,,
17788-17-2016,2016,Fusion (European supply chain),Steelcase,USA,Commercial & Professional Services,35.331,71.8,ISO,,N/a (no %change reported),,,
17788-18-2016,2016,Gesture (European supply chain),Steelcase,USA,Commercial & Professional Services,35.38,170,ISO,,N/a (no %change reported),,,
17788-19-2016,2016,Gesture (North American supply chain),Steelcase,USA,Commercial & Professional Services,35.38,180,ISO,,N/a (no %change reported),,,
17788-20-2016,2016,Implicit (European supply chain),Steelcase,USA,Commercial & Professional Services,35.298,98,ISO,,N/a (no %change reported),,,
17788-21-2016,2016,Kalidro (European supply chain),Steelcase,USA,Commercial & Professional Services,37,51.5,ISO,,N/a (no %change reported),,,
17788-2-2013,2013,The Activa desks are highly ergonomic and offer different height adjustable versions in a single design. Its modular construction allows very easy assembly and reconfiguration.  The model chosen for analysis is the most frequently ordered one (reference W,Steelcase,USA,Commercial & Professional Services,44.706,160,ILCD Handbook,,N/a (no previous data available),,,
17788-2-2014,2014,Activa desk,Steelcase,USA,Commercial & Professional Services,44.706,160,ILCD Handbook,,N/a (no %change reported),,,
17788-22-2016,2016,Leap (European supply chain),Steelcase,USA,Commercial & Professional Services,26.183,87.8,ISO,,N/a (no %change reported),,,
17788-23-2016,2016,Let's B (European supply chain),Steelcase,USA,Commercial & Professional Services,25,120,ISO,,N/a (no %change reported),,,
17788-24-2016,2016,Movida (European supply chain),Steelcase,USA,Commercial & Professional Services,38.337,39.6,ISO,,N/a (no %change reported),,,
17788-25-2016,2016,New Think (European supply chain),Steelcase,USA,Commercial & Professional Services,31,110,ISO,,N/a (no %change reported),,,
17788-26-2016,2016,Ology (European supply chain),Steelcase,USA,Commercial & Professional Services,40.9,95,ISO,,N/a (no %change reported),,,
17788-27-2016,2016,Partito (European supply chain),Steelcase,USA,Commercial & Professional Services,14.963,60,ISO,,N/a (no %change reported),,,
17788-28-2016,2016,Please (European supply chain),Steelcase,USA,Commercial & Professional Services,23.623,90.9,ISO,,N/a (no %change reported),,,
17788-29-2016,2016,Qivi (European supply chain),Steelcase,USA,Commercial & Professional Services,5.17,56,ISO,,N/a (no %change reported),,,
17788-30-2016,2016,Reply (European supply chain),Steelcase,USA,Commercial & Professional Services,17.7,101,ISO,,N/a (no %change reported),,,
17788-3-2013,2013,"Share It is a modular storage system. It offers personal storage, team storage, meeting point solutions and lockers.  Share It can be also used as space dividers, structuring workspaces. - It is modular and offers endless planning possibilities. - The ran",Steelcase,USA,Commercial & Professional Services,52.221,110.8,ILCD Handbook,,N/a (no previous data available),,,
17788-3-2014,2014,Share It modular storage system,Steelcase,USA,Commercial & Professional Services,52.221,110.8,ILCD Handbook,,N/a (no %change reported),,,
17788-32-2016,2016,Tenaro (European supply chain),Steelcase,USA,Commercial & Professional Services,67.323,52.6,ISO,,N/a (no %change reported),,,
17788-33-2016,2016,TNT* (European supply chain),Steelcase,USA,Commercial & Professional Services,47.334,49.7,ISO,,N/a (no %change reported),,,
17788-34-2016,2016,Universal Storage EU (European supply chain),Steelcase,USA,Commercial & Professional Services,69.78,103.8,ISO,,N/a (no %change reported),,,
17788-36-2016,2016,Westside (European supply chain),Steelcase,USA,Commercial & Professional Services,5.057,18.8,ISO,,N/a (no %change reported),,,
17788-4-2013,2013,The model chosen for analysis is the most popular model Think work chair.  It is a highly adjustable ergonomic chair equipped as follows: 1. Your PowerTM weight activated mechanism 2. Your ProfileTM seat and back flexors  3. Your PreferenceTM control  4.,Steelcase,USA,Commercial & Professional Services,17.252,85.5,ILCD Handbook,,N/a (no previous data available),,,
17788-4-2014,2014,Think work chair,Steelcase,USA,Commercial & Professional Services,17.252,85.5,ILCD Handbook,,N/a (no %change reported),,,
17788-5-2016,2016,32 Seconds (European supply chain),Steelcase,USA,Commercial & Professional Services,21.77,100.2,ISO,,N/a (no %change reported),,,
17788-6-2016,2016,Activa (European supply chain),Steelcase,USA,Commercial & Professional Services,44.706,160,ISO,,N/a (no %change reported),,,
17788-7-2016,2016,Amia (European supply chain),Steelcase,USA,Commercial & Professional Services,13.01,111.2,ISO,,N/a (no %change reported),,,
17788-8-2016,2016,B-Free big cube (European supply chain),Steelcase,USA,Commercial & Professional Services,34.8,110,ISO,,N/a (no %change reported),,,
17788-9-2016,2016,B-Free Desk (European supply chain),Steelcase,USA,Commercial & Professional Services,42.1,100,ISO,,N/a (no %change reported),,,
18141-1-2015,2015,Fungicide,Syngenta AG,Switzerland,Chemicals,1,2.8,PAS2050,,N/a (no previous data available),,,
18141-2-2015,2015,Herbicide,Syngenta AG,Switzerland,Chemicals,1,3.72,PAS2050,,N/a (no previous data available),,,
18141-3-2015,2015,Insecticide,Syngenta AG,Switzerland,Chemicals,1,4.82,PAS2050,,N/a (no previous data available),,,
18141-4-2015,2015,Seed treatment,Syngenta AG,Switzerland,Chemicals,1,1.02,PAS2050,,N/a (no previous data available),,,
18288-1-2013,2013,Soda Ash for Unilever plc,Tata Chemicals,India,Materials,1000,1282,GHGP,-8.00E-04,Product carbon efficiency changed,,,
18288-1-2014,2014,Soda Ash,Tata Chemicals,India,Materials,1000,1057,GHGP,5.43E-02,Product carbon efficiency changed,,,
18288-1-2015,2015,Soda Ash,Tata Chemicals,India,Chemicals,1000,1006,ISO,-4.86E-02,Product carbon efficiency changed,,,
18288-1-2017,2017,Soda Ash,Tata Chemicals,India,Materials,1000,870,ISO,-0.1738,Product carbon efficiency changed,,,
18288-2-2013,2013,"Soda Ash for Wal-Mart Stores, Inc.",Tata Chemicals,India,Materials,1000,701,GHGP,,N/a (no previous data available),,,
18288-3-2014,2014,Soda Ash from Tata Chemicals Europe,Tata Chemicals,India,Materials,1000,840,,,N/a (no %change reported),,,
18288-3-2015,2015,Soda Ash (Tata Chemicals Europe),Tata Chemicals,India,Chemicals,1000,764,,,N/a (no %change reported),,,
18288-4-2015,2015,Soda Ash (Tata Chemicals Magadi),Tata Chemicals,India,Chemicals,1000,504,,,N/a (no %change reported),,,
18288-5-2015,2015,Soda Ash (Tata Chemicals North America),Tata Chemicals,India,Chemicals,1000,701,,,N/a (no %change reported),,,
18288-6-2015,2015,"Soda Ash (Tata Chemicals Mithapur, India)",Tata Chemicals,India,Chemicals,1000,1083,,,N/a (no %change reported),,,
18344-1-2014,2014,Hot Rolled Steel,Tata Steel,India,Materials,1000,2425,,,N/a (no previous data available),0.2535,0.706,4.05E-02
18344-1-2015,2015,Hot Rolled Steel (HR),Tata Steel,India,"Mining - Iron, Aluminum, Other Metals",1000,2615,,8.00E-02,Model/parameters AND product carbon efficiency changed,0.2336,0.6505,0.1159
18344-2-2014,2014,Cold Rolled Steel,Tata Steel,India,Materials,1000,2549,,,N/a (no previous data available),0.2535,0.706,4.05E-02
18344-2-2015,2015,Cold Rolled Steel (CR),Tata Steel,India,"Mining - Iron, Aluminum, Other Metals",1000,2746,,8.00E-02,Model/parameters AND product carbon efficiency changed,0.2335,0.6504,0.1161
18344-3-2014,2014,Galvanised Steel,Tata Steel,India,Materials,1000,2611,,,N/a (no previous data available),0.2535,0.7059,4.06E-02
18344-3-2015,2015,Galvanized Steel (Galv),Tata Steel,India,"Mining - Iron, Aluminum, Other Metals",1000,2820,,8.00E-02,Model/parameters AND product carbon efficiency changed,0.2336,0.6506,0.1158
18585-1-2013,2013,Tetra Brik® Aseptic Slim 200ml,TETRA PAK,Sweden,Materials,9.00E-03,1.70E-02,ISO,,N/a (no %change reported),0.8824,0.1176,0
18585-1-2014,2014,Tetra Brik® Aseptic Slim 200ml,TETRA PAK,Sweden,Materials,9.00E-03,1.70E-02,ISO,,N/a (no %change reported),0.8824,0.1176,0
18585-1-2015,2015,Tetra Brik® Aseptic Slim 200ml,TETRA PAK,Sweden,Containers & Packaging,9.00E-03,1.70E-02,ISO,,N/a (no %change reported),0.8824,0.1176,0
18585-1-2016,2016,Tetra Brik® Aseptic Slim 200ml,TETRA PAK,Sweden,Materials,9.00E-03,0.016,ISO,,N/a (no %change reported),0.8125,0.1875,0
18585-2-2013,2013,Tetra Brik® Aseptic Slim 250ml,TETRA PAK,Sweden,Materials,0.01,1.80E-02,ISO,,N/a (no %change reported),0.8889,0.1111,0
18585-2-2014,2014,Tetra Brik® Aseptic Slim 250ml,TETRA PAK,Sweden,Materials,0.01,1.80E-02,ISO,,N/a (no %change reported),0.8889,0.1111,0
18585-2-2015,2015,Tetra Brik® Aseptic Slim 250ml,TETRA PAK,Sweden,Containers & Packaging,0.01,1.80E-02,ISO,,N/a (no %change reported),0.8889,0.1111,0
18585-2-2016,2016,Tetra Brik® Aseptic Slim 250ml,TETRA PAK,Sweden,Materials,0.01,1.80E-02,ISO,,N/a (no %change reported),0.8333,0.1667,0
18585-3-2013,2013,Tetra Brik® Aseptic Base 250ml,TETRA PAK,Sweden,Materials,0.01,1.80E-02,ISO,,N/a (no %change reported),0.8889,0.1111,0
18585-3-2014,2014,Tetra Brik® Aseptic Base 250ml,TETRA PAK,Sweden,Materials,0.01,1.80E-02,ISO,,N/a (no %change reported),0.8889,0.1111,0
18585-3-2015,2015,Tetra Brik® Aseptic Base 250ml,TETRA PAK,Sweden,Containers & Packaging,0.01,1.80E-02,ISO,,N/a (no %change reported),0.8889,0.1111,0
18585-3-2016,2016,Tetra Brik® Aseptic Base 250ml,TETRA PAK,Sweden,Materials,0.01,1.70E-02,ISO,-5.60E-02,Model and/or parameters changed (but not product),0.8235,0.1765,0
18585-4-2013,2013,Tetra Brik® Aseptic Base 1000ml,TETRA PAK,Sweden,Materials,2.80E-02,4.60E-02,ISO,,N/a (no %change reported),0.8696,0.1304,0
18585-4-2014,2014,Tetra Brik® Aseptic Base 1000ml,TETRA PAK,Sweden,Materials,2.80E-02,4.60E-02,ISO,,N/a (no %change reported),0.8696,0.1304,0
18585-4-2015,2015,Tetra Brik® Aseptic Base 1000ml,TETRA PAK,Sweden,Containers & Packaging,2.80E-02,4.60E-02,ISO,,N/a (no %change reported),0.8696,0.1304,0
18585-4-2016,2016,Tetra Brik® Aseptic Base 1000ml,TETRA PAK,Sweden,Materials,2.80E-02,4.20E-02,ISO,,N/a (no %change reported),0.8333,0.1667,0
1884-1-2013,2013,"Bloomberg's standard-issue flat panel configuration (prior to 2010) was two 19"" panels mounted on a metal stand. In early 2010 Bloomberg engaged in the WRI Product Life Cycle Roadtest for this functional unit (cradle-to-grave). The functional unit has a l",Bloomberg,USA,Media,14.6,9438,GHGP,,N/a (no %change reported),0.6462,5.70E-03,0.3481
1884-1-2014,2014,Bloomberg-Provided Flat Panel Unit,Bloomberg,USA,Media,14.6,9438,GHGP,,N/a (no %change reported),0.6462,5.70E-03,0.3481
1884-1-2015,2015,Bloomberg-Provided Flat Panel Unit,Bloomberg,USA,Media,14.6,1766,GHGP,-0.81,Product carbon efficiency changed,0.1953,1.02E-02,0.7946
1884-1-2016,2016,Bloomberg-Provided Flat Panel Unit,Bloomberg,USA,Media,14.6,1766,GHGP,,N/a (no %change reported),0.1953,1.02E-02,0.7946
1884-2-2013,2013,"Bloomberg's standard keyboard which is optional hardware available for lease to all Bloomberg Terminal customers.  The functional unit has a lifespan of 3 years, so the emissions indicated [in this report] are the full emissions associated with that lifes",Bloomberg,USA,Media,1.08,93.68,GHGP,,N/a (no %change reported),0.3396,0.1112,0.5492
1884-2-2014,2014,Bloomberg-Provided Keyboard,Bloomberg,USA,Media,1.08,93.68,GHGP,,N/a (no %change reported),0.3396,0.1112,0.5492
1884-2-2015,2015,Bloomberg-Provided Keyboard,Bloomberg,USA,Media,1.08,40,GHGP,-0.57,Product carbon efficiency changed,0.5643,4.31E-02,0.3926
1884-2-2016,2016,Bloomberg-Provided Keyboard,Bloomberg,USA,Media,1.08,40,GHGP,,N/a (no %change reported),0.5643,4.31E-02,0.3926
1884-3-2013,2013,"Bloomberg's biometric device (B-Unit) distributed to all Bloomberg Terminal customers.  The functional unit has a lifespan of 3 years, so the emissions indicated [in this report] are the full emissions associated with that lifespan.",Bloomberg,USA,Media,2.90E-02,2.18,GHGP,,N/a (no %change reported),0.8433,6.91E-02,8.76E-02
1884-3-2014,2014,Bloomberg B-Unit,Bloomberg,USA,Media,2.90E-02,2.18,GHGP,,N/a (no %change reported),0.8433,6.91E-02,8.76E-02
1884-3-2015,2015,Bloomberg B-Unit,Bloomberg,USA,Media,2.90E-02,2,GHGP,-9.00E-02,Product carbon efficiency changed,0.7839,0.1558,6.03E-02
1884-3-2016,2016,Bloomberg B-Unit,Bloomberg,USA,Media,2.90E-02,2,GHGP,,N/a (no %change reported),0.7839,0.1558,6.03E-02
19100-1-2013,2013,"TG582n Home Gateway to provide multiple play telecom data services (data, voice, TV) in the home.",Technicolor SA,France,Media,0.599,111,ISO,,N/a (no previous data available),0.0419,0.016,0.9421
19100-1-2014,2014,Home Gateway TG582n,Technicolor SA,France,Media,0.599,111,ISO,,N/a (no %change reported),0.0419,0.016,0.9421
19100-1-2015,2015,Home Gateway TG582n,Technicolor SA,France,Media,0.599,111,ISO,,N/a (no %change reported),0.0419,0.016,0.9421
19238-3-2017,2017,GL film packages,"Toppan Printing Co., Ltd.",Japan,Commercial & Professional Services,13.44,377.6,Japan CFP,-0.385,Product carbon efficiency changed,0.7015,0.2765,2.20E-02
19238-4-2017,2017,MR-PET film package,"Toppan Printing Co., Ltd.",Japan,Commercial & Professional Services,13.44,363,Japan CFP,-0.039,Product carbon efficiency changed,0.6894,0.3106,0
19429-1-2016,2016,"Agricultural tires, BlueTire Yechnology",Trelleborg AB,Sweden,Capital Goods,370.69,1408.62,ISO,,N/a (no %change reported),0.6392,0.3299,0.0309
